date;start lat;start lon;end lat;end lon;vehiclesCount
20.01.2016 14:14;50.319890;19.005100;50.312550;18.851630;3
20.01.2016 13:14;50.301750;18.839320;50.266109;18.939243;3
20.01.2016 11:21;50.297053;19.132969;50.270992;18.970238;3
20.01.2016 11:22;50.184150;18.877650;50.224530;18.957860;3
20.01.2016 12:46;50.184150;18.877650;50.224530;18.957860;3
20.01.2016 11:21;50.184150;18.877650;50.225910;18.977830;3
20.01.2016 11:34;50.353027;18.926872;50.310780;18.669480;3
20.01.2016 11:34;50.224064;18.954399;50.253730;19.095659;3
20.01.2016 13:51;50.288961;18.670384;50.240390;19.004950;3
20.01.2016 11:49;50.288961;18.670384;50.240390;19.004950;3
20.01.2016 12:20;50.288961;18.670384;50.240390;19.004950;3
20.01.2016 12:57;50.288961;18.670384;50.240390;19.004950;3
18.01.2016 19:06;50.296950;18.665413;50.354471;18.920947;4
18.01.2016 17:24;50.296950;18.665413;50.354471;18.920947;3
20.01.2016 13:17;50.286920;18.673360;50.091164;19.000098;4
20.01.2016 11:52;50.265990;18.861850;50.266070;18.973270;3
20.01.2016 13:36;50.286920;18.673360;50.175250;18.907150;4
20.01.2016 13:30;50.286920;18.673360;50.168710;18.903510;4
20.01.2016 11:55;50.372213;18.801550;50.390211;18.893410;3
20.01.2016 12:04;50.298753;18.846718;50.266109;18.939243;3
20.01.2016 12:44;50.301757;18.839314;50.266109;18.939243;3
20.01.2016 12:08;50.301802;19.026903;50.258020;19.039890;3
20.01.2016 12:38;50.299858;19.027385;50.258020;19.039890;3
20.01.2016 12:10;50.307190;18.785930;50.281513;18.970886;3
20.01.2016 12:03;50.308229;19.023365;50.258020;19.039890;3
20.01.2016 16:12;50.243630;19.081860;50.218180;18.958280;3
21.01.2016 09:00;50.205670;19.158370;50.094101;19.061912;3
21.01.2016 09:00;50.205670;19.158370;50.091651;19.070735;3
20.01.2016 12:28;50.269900;18.864690;50.261430;18.970380;3
22.01.2016 07:45;50.254310;18.914820;50.292410;18.681000;3
20.01.2016 12:33;50.323550;18.927080;50.224930;19.062840;3
20.01.2016 13:27;50.323550;18.927080;50.224930;19.062840;3
20.01.2016 13:14;50.265990;18.861850;50.256510;18.971730;3
20.01.2016 12:37;50.296880;18.675260;50.120790;18.992360;4
20.01.2016 13:55;50.343900;18.913340;50.296460;18.658200;3
20.01.2016 12:38;50.224820;18.957710;50.301000;18.677280;3
20.01.2016 13:40;50.267169;18.884791;50.321310;18.945310;3
20.01.2016 13:47;50.258310;19.017140;50.392018;18.875813;3
20.01.2016 15:10;50.438466;18.803580;50.293742;18.786492;4
20.01.2016 16:44;50.438466;18.803580;50.293742;18.786492;4
20.01.2016 13:03;50.299810;18.732700;50.325130;18.608130;3
20.01.2016 13:05;50.368271;18.792748;50.068450;19.947460;3
20.01.2016 13:07;50.298390;19.134520;50.329210;18.775670;3
20.01.2016 13:08;50.258460;19.046460;50.311710;18.762580;3
20.01.2016 14:24;50.258460;19.046460;50.311710;18.762580;3
20.01.2016 13:11;50.260930;19.019200;50.311710;18.762580;3
20.01.2016 13:11;50.260930;19.019200;50.311710;18.762580;3
23.01.2016 04:00;50.224150;19.063400;50.367955;18.845684;3
20.01.2016 13:13;50.301000;18.677280;49.727930;18.801520;3
20.01.2016 17:20;50.368030;19.096680;50.359720;18.768550;3
20.01.2016 18:20;50.368030;19.096680;50.359720;18.768550;3
20.01.2016 15:06;50.216810;19.157170;50.108760;19.051830;3
22.01.2016 19:29;50.353027;18.926872;50.375370;18.812580;3
20.01.2016 13:26;50.283467;19.119265;50.254040;19.023810;3
20.01.2016 14:01;50.283467;19.119265;50.254040;19.023810;3
20.01.2016 14:36;50.283467;19.119265;50.254040;19.023810;3
20.01.2016 13:40;50.266850;19.135570;50.404980;19.136880;3
20.01.2016 14:18;50.265545;19.131458;50.319520;19.125740;3
20.01.2016 15:24;50.338381;18.901219;50.380790;19.100060;3
20.01.2016 14:54;50.253616;19.001991;50.133050;18.973370;3
20.01.2016 16:30;50.227170;18.960260;50.379060;18.812390;3
20.01.2016 18:20;50.368030;19.096680;50.311880;18.767410;4
21.01.2016 09:00;50.225910;18.977830;50.439810;18.805710;3
20.01.2016 20:19;50.368030;19.096680;50.311880;18.767410;3
20.01.2016 18:20;50.368030;19.096680;50.305560;18.782710;3
20.01.2016 18:20;50.368030;19.096680;50.305300;18.787140;3
20.01.2016 17:57;50.227170;18.960260;50.379060;18.812390;4
20.01.2016 18:20;50.368030;19.096680;50.311880;18.767410;4
20.01.2016 18:14;50.227170;18.960260;50.379060;18.812390;3
20.01.2016 16:20;50.224820;18.957710;50.379060;18.812390;3
20.01.2016 18:10;50.224820;18.957710;50.379060;18.812390;3
20.01.2016 17:48;50.114150;18.761920;50.244610;18.842530;3
20.01.2016 13:51;50.298020;18.780610;50.305767;18.687862;3
20.01.2016 13:52;50.255034;19.037402;50.333570;19.070760;3
20.01.2016 19:55;50.272340;19.128900;50.269540;19.002970;3
20.01.2016 13:57;50.414190;18.822900;50.245090;18.996580;3
20.01.2016 15:30;50.258310;19.017140;50.392018;18.875813;3
20.01.2016 14:04;50.324554;18.638733;50.339780;18.779030;3
20.01.2016 16:36;50.447740;18.864290;50.291150;18.672300;3
21.01.2016 12:28;50.229114;18.949716;50.309150;18.780590;4
20.01.2016 18:10;50.318850;19.003450;50.285730;18.875830;3
20.01.2016 14:04;50.259900;19.053150;50.227240;18.657640;3
20.01.2016 15:50;50.259900;19.053150;50.227240;18.657640;3
20.01.2016 14:05;50.114150;18.761920;50.244610;18.842530;3
20.01.2016 15:53;50.383330;19.247670;50.298790;19.005611;3
20.01.2016 14:05;50.383330;19.247670;50.298790;19.005611;3
20.01.2016 15:01;50.383330;19.247670;50.298790;19.005611;3
25.01.2016 09:00;50.346280;18.623590;50.282922;19.027554;3
20.01.2016 14:12;50.238663;19.134217;50.221222;18.969803;3
20.01.2016 14:12;50.261340;19.019830;50.335010;19.118910;3
20.01.2016 14:11;50.260910;19.019180;50.335010;19.118910;3
20.01.2016 15:30;50.258310;19.017140;50.392018;18.875813;3
20.01.2016 14:18;50.277473;19.161006;50.290900;18.732730;3
20.01.2016 14:20;50.261600;19.022390;50.339780;18.779030;3
20.01.2016 14:25;50.291620;18.949170;50.223860;18.726080;3
20.01.2016 15:41;50.298540;18.676970;50.254490;18.839320;3
20.01.2016 14:22;50.414190;18.822900;50.245090;18.996580;4
20.01.2016 14:56;50.293158;18.951089;50.223860;18.726080;3
20.01.2016 14:29;50.404160;18.902720;50.493790;18.912920;3
20.01.2016 14:34;50.434110;18.947120;50.574110;19.329070;4
20.01.2016 14:35;50.434110;18.947120;50.574110;19.329070;4
20.01.2016 15:05;50.434110;18.947120;50.574110;19.329070;3
20.01.2016 14:34;50.493790;18.912920;50.404160;18.902720;4
20.01.2016 14:34;50.414190;18.822900;50.245090;18.996580;3
20.01.2016 17:43;50.493790;18.912920;50.404160;18.902720;3
20.01.2016 20:19;50.493790;18.912920;50.404160;18.902720;3
20.01.2016 14:35;50.268794;19.184092;50.041800;19.199960;3
20.01.2016 14:35;50.268120;19.180240;50.041800;19.199960;3
20.01.2016 14:37;50.434110;18.947120;50.623610;19.272520;3
20.01.2016 15:50;50.434110;18.947120;50.623610;19.272520;3
20.01.2016 15:41;50.297970;18.677260;50.274879;18.871203;3
21.01.2016 08:38;50.161840;18.928653;50.259216;19.044270;3
21.01.2016 10:18;50.161840;18.928653;50.259216;19.044270;4
21.01.2016 09:48;50.161840;18.928653;50.259216;19.044270;3
21.01.2016 09:37;50.161840;18.928653;50.259216;19.044270;3
20.01.2016 15:41;50.297970;18.677260;50.274879;18.871203;3
20.01.2016 15:35;50.260930;19.019200;50.339780;18.779030;3
20.01.2016 14:40;50.251080;19.004350;50.324950;18.773560;3
20.01.2016 15:29;50.251080;19.004350;50.324950;18.773560;3
20.01.2016 14:47;50.245653;19.026985;50.289820;19.180310;3
20.01.2016 15:20;50.434110;18.947120;50.479850;19.423330;3
20.01.2016 18:43;50.305400;18.782260;50.090690;18.226660;3
20.01.2016 14:48;50.434110;18.947120;50.479850;19.423330;3
20.01.2016 14:48;50.301070;18.648100;50.290900;18.732730;3
20.01.2016 14:49;50.301070;18.648100;50.290900;18.732730;3
20.01.2016 14:50;50.279432;18.948583;50.351100;18.894030;3
20.01.2016 16:24;50.402530;18.626530;50.328790;18.776630;3
20.01.2016 15:51;50.305330;19.122860;50.271961;19.160594;3
21.01.2016 07:00;50.227000;18.923770;50.354519;18.838280;3
21.01.2016 07:47;50.227000;18.923770;50.354519;18.838280;3
20.01.2016 14:52;50.402530;18.626530;50.328790;18.776630;3
20.01.2016 14:53;50.305330;19.122860;50.271961;19.160594;3
20.01.2016 15:06;50.294874;18.649161;50.240610;18.853050;3
21.01.2016 07:00;50.227000;18.923770;50.354519;18.838280;3
20.01.2016 15:02;50.324554;18.638733;50.339780;18.779030;3
20.01.2016 16:20;50.324554;18.638733;50.339780;18.779030;3
20.01.2016 15:05;50.324554;18.638733;50.339780;18.779030;3
20.01.2016 15:01;50.324680;18.612510;50.318320;18.888550;3
20.01.2016 15:01;50.349632;18.924084;50.259590;19.018700;3
23.01.2016 02:14;50.372035;18.850191;50.430270;18.806200;3
23.01.2016 05:49;50.372035;18.850191;50.430270;18.806200;3
22.01.2016 22:24;50.372035;18.850191;50.430270;18.806200;4
22.01.2016 13:49;50.372035;18.850191;50.430270;18.806200;3
22.01.2016 12:34;50.372035;18.850191;50.430270;18.806200;3
20.01.2016 15:06;50.324680;18.612510;50.318320;18.888550;3
20.01.2016 15:08;50.278529;19.127044;50.271170;19.005340;3
20.01.2016 16:44;50.438466;18.803580;50.293742;18.786492;4
20.01.2016 15:07;50.324680;18.612510;50.337920;18.884500;3
20.01.2016 15:10;50.285861;18.913674;50.299150;19.142203;3
03.02.2016 14:40;50.278669;19.127026;50.271170;19.005340;3
20.01.2016 15:08;50.286640;19.124500;50.314920;18.878480;3
20.01.2016 15:06;50.438466;18.803580;50.293742;18.786492;4
20.01.2016 15:31;50.251080;19.004350;50.324950;18.773560;3
20.01.2016 16:00;50.295340;18.780020;50.269520;19.036550;3
20.01.2016 15:13;50.134839;18.867844;50.117490;18.963330;3
20.01.2016 16:00;50.295340;18.780020;50.269520;19.036550;3
20.01.2016 15:00;49.814140;19.049640;50.287910;18.654140;3
20.01.2016 21:55;50.331060;18.864390;50.385180;18.815600;3
20.01.2016 15:24;50.254040;19.023810;50.291190;19.268570;3
20.01.2016 15:27;50.369576;18.801960;50.225910;18.977830;3
20.01.2016 15:28;50.334329;18.784716;50.294460;19.192070;4
20.01.2016 15:31;50.286640;19.124500;50.304480;18.884380;3
20.01.2016 16:38;50.286640;19.124500;50.304480;18.884380;3
20.01.2016 15:30;50.273961;18.683488;50.298390;19.134520;3
24.01.2016 06:57;50.239690;18.769490;49.974950;18.953340;3
20.01.2016 15:31;50.286640;19.124500;50.304480;18.884380;3
20.01.2016 16:12;50.210300;18.982490;50.238600;18.908180;3
20.01.2016 17:15;50.273961;18.683488;50.298390;19.134520;3
20.01.2016 15:55;50.263560;19.027850;50.314920;18.878480;3
20.01.2016 15:33;50.309247;19.078478;50.302030;19.011280;3
20.01.2016 15:32;50.115960;18.992200;50.134460;18.867800;3
20.01.2016 16:43;50.263560;19.027850;50.314920;18.878480;4
20.01.2016 15:55;50.264420;19.023540;50.314920;18.878480;3
20.01.2016 15:35;50.295752;18.918645;50.299150;19.142203;3
20.01.2016 15:36;50.274020;19.062739;50.273870;19.131350;3
20.01.2016 15:38;50.263710;19.003770;50.248190;19.120430;3
20.01.2016 16:32;50.257680;19.032160;50.379790;18.979490;3
21.01.2016 08:38;50.189100;18.757060;50.257710;19.016490;3
20.01.2016 15:58;50.266130;19.019100;50.299112;18.783384;3
20.01.2016 15:38;50.257680;19.032160;50.379790;18.979490;3
20.01.2016 15:38;50.317572;19.000725;50.305607;19.165783;3
20.01.2016 16:59;50.317572;19.000725;50.305607;19.165783;3
20.01.2016 15:39;50.266130;19.019100;50.299112;18.783384;3
20.01.2016 18:09;50.224820;18.957710;50.379060;18.812390;4
20.01.2016 15:41;50.286920;18.673360;50.078700;19.169490;3
20.01.2016 15:44;50.305330;19.122860;50.115960;18.992200;3
20.01.2016 16:18;50.266130;19.019100;50.299112;18.783384;3
20.01.2016 15:45;50.305330;19.122860;50.115960;18.992200;3
20.01.2016 15:46;50.290125;18.928667;50.231182;18.993637;3
20.01.2016 15:47;50.288710;18.677450;50.285236;18.968159;3
20.01.2016 15:49;50.394312;18.882853;50.243540;19.036380;3
20.01.2016 15:45;50.288710;18.677450;50.285236;18.968159;3
20.01.2016 15:46;50.305060;18.918930;50.274200;19.056140;3
20.01.2016 15:48;50.293430;18.948330;50.340740;19.243310;3
20.01.2016 15:48;50.293430;18.948330;50.340740;19.243310;3
20.01.2016 16:18;50.273961;18.683488;50.298390;19.134520;3
20.01.2016 15:32;50.273961;18.683488;50.298390;19.134520;3
20.01.2016 15:55;50.383330;19.247670;50.298790;19.005611;3
20.01.2016 17:00;50.205940;18.989580;50.208360;19.118630;4
22.01.2016 17:00;50.205940;18.989580;50.208360;19.118630;4
22.01.2016 16:24;50.205940;18.989580;50.208360;19.118630;3
20.01.2016 22:29;50.325360;19.187930;50.298790;19.005611;3
20.01.2016 16:00;50.379590;19.239860;50.297390;19.003840;3
20.01.2016 17:07;50.379590;19.239860;50.297390;19.003840;3
20.01.2016 17:14;50.383330;19.247670;50.298790;19.005611;3
20.01.2016 16:43;50.294770;19.121120;50.250800;19.164810;3
20.01.2016 18:11;50.383330;19.247670;50.298790;19.005611;3
20.01.2016 16:54;50.314300;18.887140;50.251750;18.911400;3
21.01.2016 08:57;50.277850;19.134610;50.266130;19.019100;3
20.01.2016 15:59;50.383330;19.247670;50.297390;19.003840;3
20.01.2016 17:14;50.383330;19.247670;50.297390;19.003840;3
20.01.2016 16:00;50.224930;19.062840;50.323550;18.927080;3
20.01.2016 16:01;50.275600;19.132830;50.368030;19.096680;3
20.01.2016 16:02;50.379590;19.239860;50.297390;19.003840;3
20.01.2016 16:04;50.379590;19.239860;50.297390;19.003840;3
20.01.2016 17:07;50.379590;19.239860;50.297390;19.003840;3
20.01.2016 18:56;50.302490;18.847566;50.352596;18.910839;3
20.01.2016 16:01;50.264179;19.023896;50.298280;19.041430;3
20.01.2016 17:07;50.379590;19.239860;50.297390;19.003840;3
20.01.2016 19:07;50.379590;19.239860;50.297390;19.003840;3
20.01.2016 16:06;50.288204;18.661872;50.041800;19.199960;3
20.01.2016 16:07;50.286595;18.663574;50.044690;19.209940;3
20.01.2016 04:08;50.339780;18.779030;50.324554;18.638733;3
20.01.2016 05:40;50.339780;18.779030;50.324554;18.638733;3
20.01.2016 16:06;50.286540;18.663501;50.529120;18.708830;3
20.01.2016 17:25;50.226000;18.976630;50.294210;18.957370;3
20.01.2016 16:13;50.286640;19.124500;50.398900;18.902620;3
20.01.2016 18:15;50.365120;19.036430;50.257680;19.032160;3
20.01.2016 16:11;50.282534;18.879848;50.299150;19.142203;3
20.01.2016 16:11;50.494470;18.824760;50.462420;18.784990;3
20.01.2016 17:27;50.282534;18.879848;50.299150;19.142203;3
20.01.2016 16:34;50.282534;18.879848;50.299150;19.142203;3
20.01.2016 17:57;50.282534;18.879848;50.299150;19.142203;3
21.01.2016 05:10;50.342400;18.914650;50.293749;18.941690;3
21.01.2016 05:10;50.342400;18.914650;50.292510;18.944640;3
20.01.2016 16:18;50.287000;19.121690;50.303900;19.188130;3
20.01.2016 16:19;50.357400;18.928790;50.146530;18.778410;4
20.01.2016 18:27;50.365120;19.036430;50.257680;19.032160;3
20.01.2016 16:20;50.357400;18.928790;50.146530;18.778410;4
20.01.2016 16:23;50.286920;18.673360;50.298500;18.836670;3
20.01.2016 16:25;50.300699;19.157376;50.306030;19.025600;3
20.01.2016 16:28;50.286920;18.673360;50.298500;18.836670;3
20.01.2016 16:29;50.352090;18.925689;50.260060;19.021990;3
20.01.2016 16:32;50.317282;19.171486;50.404860;19.325050;4
20.01.2016 14:04;50.328790;18.776630;50.324554;18.638733;3
20.01.2016 16:32;50.317282;19.171486;50.404860;19.325050;4
20.01.2016 04:04;50.328790;18.776630;50.324554;18.638733;3
20.01.2016 16:33;50.387084;18.899191;50.264420;19.023540;3
20.01.2016 16:34;50.304260;19.004860;50.263832;18.976948;3
20.01.2016 16:31;50.172170;18.900430;50.305560;18.782710;3
20.01.2016 18:29;50.255050;19.014200;50.145230;18.777210;3
20.01.2016 04:04;50.330980;18.775990;50.324554;18.638733;3
20.01.2016 17:50;50.343600;18.829190;50.297080;18.666650;3
20.01.2016 16:14;50.261350;19.019850;50.411070;19.204980;3
21.01.2016 08:21;50.308441;19.179630;50.318850;19.003450;3
20.01.2016 16:38;50.343600;18.829190;50.297080;18.666650;3
20.01.2016 16:40;50.291040;18.916850;50.244390;19.024550;3
20.01.2016 16:30;50.325360;19.187930;50.236600;19.074050;3
20.01.2016 17:35;50.345397;18.920989;50.298790;19.005611;3
20.01.2016 17:07;50.223976;18.957770;50.222540;19.153630;3
20.01.2016 17:23;50.223976;18.957770;50.222540;19.153630;3
20.01.2016 18:08;50.223976;18.957770;50.222540;19.153630;3
20.01.2016 16:42;50.291040;18.916850;50.244390;19.024550;3
20.01.2016 16:43;50.179940;18.885070;50.254370;18.911290;3
20.01.2016 16:45;50.223976;18.957770;50.222540;19.153630;3
20.01.2016 18:38;50.223976;18.957770;50.222540;19.153630;3
20.01.2016 19:08;50.223976;18.957770;50.222540;19.153630;4
20.01.2016 19:38;50.223976;18.957770;50.222540;19.153630;3
20.01.2016 20:46;50.223976;18.957770;50.222540;19.153630;3
21.01.2016 20:48;50.223976;18.957770;50.222540;19.153630;3
20.01.2016 16:14;50.254153;19.023686;50.411070;19.204980;3
20.01.2016 15:14;50.254153;19.023686;50.411070;19.204980;3
26.01.2016 11:00;50.447740;18.864290;49.829710;19.045460;3
20.01.2016 16:54;50.350150;18.920419;50.304800;18.633830;3
21.01.2016 07:56;50.294630;18.788970;50.372150;18.802410;3
21.01.2016 10:14;50.219530;18.974590;50.253010;19.026960;3
20.01.2016 14:39;50.254153;19.023686;50.411070;19.204980;3
20.01.2016 18:23;50.254153;19.023686;50.411070;19.204980;3
20.01.2016 16:56;50.278210;19.020900;50.248190;19.120430;3
21.01.2016 08:50;50.113935;18.983153;50.271350;18.873140;3
21.01.2016 08:50;50.113935;18.983153;50.271350;18.873140;4
20.01.2016 19:40;50.308441;19.179630;50.318850;19.003450;3
21.01.2016 09:37;50.113935;18.983153;50.271350;18.873140;4
20.01.2016 16:56;50.254153;19.023686;50.411070;19.204980;3
20.01.2016 17:39;50.260060;19.021990;50.299660;19.038020;3
21.01.2016 07:50;50.323002;19.012939;50.268497;19.033474;3
20.01.2016 16:57;49.782174;19.067223;50.437510;18.750550;4
21.01.2016 07:06;49.782174;19.067223;50.437510;18.750550;4
23.01.2016 01:00;50.301000;18.677280;50.120092;18.995507;3
20.01.2016 17:02;50.179940;18.885070;50.254370;18.911290;3
20.01.2016 17:04;50.257680;19.032160;50.299600;18.817220;3
20.01.2016 15:17;50.254153;19.023686;50.411070;19.204980;3
20.01.2016 17:17;50.324680;18.612510;50.338870;18.630450;3
20.01.2016 17:18;50.140009;19.403895;50.257600;19.017180;3
20.01.2016 17:24;50.155976;19.006368;50.279540;18.943350;3
20.01.2016 18:36;50.179479;18.887235;50.254370;18.911290;3
20.01.2016 17:20;50.179479;18.887235;50.254370;18.911290;3
20.01.2016 17:28;50.347355;18.963596;50.291620;18.949170;4
20.01.2016 17:28;50.493790;18.912920;50.404160;18.902720;3
20.01.2016 17:28;50.226027;18.665610;50.231960;19.003047;3
20.01.2016 17:29;50.295130;18.688880;50.344900;18.920580;3
20.01.2016 17:30;50.365201;19.036078;50.257680;19.032160;3
20.01.2016 17:23;50.365230;19.036022;50.256900;19.028160;3
20.01.2016 17:30;50.375470;19.267540;50.298790;19.005611;3
20.01.2016 17:29;50.383330;19.247670;50.298790;19.005611;3
20.01.2016 19:34;50.383330;19.247670;50.298790;19.005611;3
20.01.2016 17:31;50.292334;19.163128;50.267880;18.932320;3
20.01.2016 17:31;50.493790;18.912920;50.404160;18.902720;3
20.01.2016 21:15;50.344550;18.932530;50.292680;19.014440;3
20.01.2016 17:32;50.222238;19.154859;50.243198;19.039371;3
20.01.2016 18:11;50.222238;19.154859;50.243198;19.039371;3
20.01.2016 17:58;50.222238;19.154859;50.243198;19.039371;3
20.01.2016 16:59;50.222238;19.154859;50.243198;19.039371;3
20.01.2016 15:56;50.222238;19.154859;50.243198;19.039371;3
20.01.2016 15:29;50.222238;19.154859;50.243198;19.039371;3
20.01.2016 17:32;50.379759;19.243318;50.297390;19.003840;3
20.01.2016 16:29;50.222238;19.154859;50.243198;19.039371;3
20.01.2016 17:36;50.379759;19.243318;50.297390;19.003840;3
20.01.2016 18:47;50.271020;19.015960;50.208210;18.971500;3
21.01.2016 07:00;50.227170;18.960260;50.303636;19.123631;4
21.01.2016 06:00;50.227170;18.960260;50.303636;19.123631;3
20.01.2016 17:47;50.222238;19.154859;50.269897;19.004375;3
20.01.2016 17:49;50.340979;18.891919;50.287621;18.681512;3
20.01.2016 17:50;50.340979;18.891919;50.287621;18.681512;3
20.01.2016 17:53;50.261340;19.019830;50.478730;17.341490;3
20.01.2016 17:51;50.341307;18.899157;50.478730;17.341490;4
21.01.2016 04:57;50.261340;19.019830;50.478730;17.341490;3
20.01.2016 17:55;50.278750;18.971190;50.271390;18.938510;3
20.01.2016 19:00;50.225620;18.969990;50.291710;19.132750;3
21.01.2016 06:19;50.226149;18.665441;50.231960;19.003047;3
20.01.2016 19:28;50.225620;18.969990;50.291710;19.132750;3
20.01.2016 18:56;50.296860;19.184600;50.349430;19.090720;3
21.01.2016 07:41;50.226149;18.665441;50.231960;19.003047;3
20.01.2016 17:55;50.276790;18.976330;50.271390;18.938510;3
20.01.2016 18:04;50.256510;18.971730;50.145230;18.777210;3
20.01.2016 22:50;50.291150;18.672300;50.268260;18.937390;3
20.01.2016 18:03;50.293696;19.191895;50.478650;19.035590;5
20.01.2016 22:59;50.291150;18.672300;50.268260;18.937390;3
20.01.2016 22:25;50.285730;18.875830;50.318850;19.003450;3
20.01.2016 18:04;50.256510;18.971730;50.145230;18.777210;3
21.01.2016 09:00;50.226149;18.665441;50.231960;19.003047;3
21.01.2016 01:40;50.291150;18.672300;50.268260;18.937390;3
20.01.2016 18:06;50.353832;18.910708;50.280631;18.905075;3
20.01.2016 18:07;50.106672;19.015238;50.281793;18.970764;4
20.01.2016 18:08;50.319968;18.814512;50.051044;19.203871;5
21.01.2016 15:00;50.291620;18.949170;50.370980;18.791710;3
21.01.2016 15:00;50.291620;18.949170;50.370980;18.791710;3
20.01.2016 18:07;50.319877;18.814455;50.051044;19.203871;5
20.01.2016 18:20;50.106672;19.015238;50.281793;18.970764;4
20.01.2016 18:09;50.247160;19.025880;50.241550;19.148970;3
20.01.2016 22:22;50.263606;19.005755;50.294770;19.121120;3
20.01.2016 18:20;50.226726;19.062648;50.322950;18.890580;4
20.01.2016 20:10;50.263606;19.005755;50.294770;19.121120;3
20.01.2016 18:19;50.305560;18.782710;50.471060;19.074030;3
20.01.2016 18:22;50.243038;19.178525;50.294566;18.691863;4
20.01.2016 18:22;50.243016;19.178698;50.425731;19.254358;3
20.01.2016 18:28;50.241800;18.993120;50.298340;19.389280;4
20.01.2016 18:28;50.256510;18.971730;50.145230;18.777210;3
20.01.2016 20:22;50.256510;18.971730;50.145230;18.777210;3
20.01.2016 18:30;50.275287;18.985176;50.246624;19.274565;3
20.01.2016 21:15;50.340350;18.963950;50.479850;19.423330;3
20.01.2016 18:31;50.271360;18.996820;50.246400;19.129300;3
20.01.2016 18:32;50.296860;19.184600;50.222540;19.153630;3
20.01.2016 18:31;50.298340;19.389280;50.264580;19.018600;3
20.01.2016 18:31;50.264580;19.018600;50.298340;19.389280;4
20.01.2016 19:44;50.264580;19.018600;50.298340;19.389280;3
20.01.2016 21:54;50.264580;19.018600;50.298340;19.389280;3
20.01.2016 22:05;50.302700;18.940170;50.227490;18.832890;3
20.01.2016 18:54;50.261340;19.019830;50.304530;19.399620;3
20.01.2016 18:53;50.261340;19.019830;50.298340;19.389280;3
20.01.2016 21:36;50.264800;18.809800;50.172170;18.900430;4
20.01.2016 22:24;50.291510;19.005560;50.348980;18.924560;3
20.01.2016 19:05;50.220930;18.674350;50.292198;18.953117;3
20.01.2016 19:05;50.320160;19.129710;50.273360;19.145590;3
20.01.2016 19:57;50.264800;18.809800;50.172170;18.900430;3
21.01.2016 00:40;50.291510;19.005560;50.348980;18.924560;3
20.01.2016 19:16;50.220930;18.674350;50.292198;18.953117;3
21.01.2016 14:24;50.220930;18.674350;50.292198;18.953117;3
21.01.2016 14:57;50.256790;18.656420;50.292198;18.953117;3
20.01.2016 21:00;50.192979;18.987634;50.280710;18.808480;3
20.01.2016 21:36;50.264800;18.809800;50.172170;18.900430;4
21.01.2016 14:38;50.220930;18.674350;50.292198;18.953117;3
20.01.2016 18:49;50.379050;18.812000;50.278210;18.657750;3
20.01.2016 21:00;50.215922;18.971842;50.280710;18.808480;3
20.01.2016 19:57;50.264800;18.809800;50.172170;18.900430;3
20.01.2016 19:11;50.493790;18.912920;50.404160;18.902720;3
20.01.2016 19:15;50.417110;18.490483;50.258120;19.016630;3
20.01.2016 17:36;50.291510;19.005560;50.373580;18.946090;3
23.01.2016 10:19;50.363640;18.801240;50.110100;18.992040;4
23.01.2016 10:19;50.363640;18.801240;50.258310;19.017140;3
21.01.2016 07:37;50.254400;18.912695;50.068450;19.947460;3
20.01.2016 22:44;50.254400;18.912695;50.301000;18.677280;4
20.01.2016 19:20;50.296860;19.184600;50.349430;19.090720;3
21.01.2016 09:45;50.254400;18.912695;50.068450;19.947460;3
20.01.2016 19:26;50.269540;19.002970;50.302890;18.999260;3
20.01.2016 19:26;50.269540;19.002970;50.302890;18.999260;3
20.01.2016 19:33;50.279540;18.943350;50.295650;18.827700;3
20.01.2016 19:33;50.233554;18.954592;50.320510;18.697378;5
20.01.2016 20:45;50.347000;18.925296;50.257600;19.017180;3
20.01.2016 19:40;50.672670;18.690850;50.257600;19.017180;4
20.01.2016 19:38;50.672670;18.690850;50.279540;18.943350;4
20.01.2016 19:38;50.089370;18.548580;50.305400;18.782260;3
20.01.2016 19:38;50.321952;19.207791;49.878330;19.196680;4
20.01.2016 19:40;50.321984;19.207840;49.878330;19.196680;4
20.01.2016 19:41;50.321984;19.207840;49.878330;19.196680;3
20.01.2016 19:41;50.354286;18.910372;50.257600;19.017180;3
20.01.2016 20:13;50.354286;18.910372;50.257600;19.017180;3
20.01.2016 22:08;50.354286;18.910372;50.257600;19.017180;3
20.01.2016 07:55;50.324730;19.202790;50.182890;18.978110;3
20.01.2016 19:45;50.672670;18.690850;50.295650;18.827700;3
20.01.2016 21:43;50.354286;18.910372;50.257600;19.017180;3
23.01.2016 13:00;50.430090;19.392010;50.445860;18.864420;3
20.01.2016 06:36;50.324730;19.202790;50.182890;18.978110;3
20.01.2016 19:48;50.273500;19.140960;50.314961;19.220093;3
21.01.2016 09:00;50.258250;19.017050;50.471060;19.074030;3
24.01.2016 09:00;50.258250;19.017050;50.471060;19.074030;3
20.01.2016 19:49;50.314948;19.220093;50.260170;19.174230;3
20.01.2016 19:54;50.296419;18.660484;50.038270;19.227720;3
20.01.2016 19:54;50.296376;18.660442;50.038270;19.227720;3
21.01.2016 13:50;50.298360;19.134500;50.114376;18.979972;3
20.01.2016 20:33;50.269540;19.002970;50.229770;18.970900;3
20.01.2016 19:54;50.672670;18.690850;50.295650;18.827700;3
20.01.2016 20:33;50.269540;19.002970;50.229770;18.970900;3
